lineId,parentId,stationId,icsId,topMostParentId,direction,towards,stopType,stopLetter,id,name,lat,lon
N28,490G00014195,490G00014195,1014195,490G00014195,outbound,Earlsfield,NaptanPublicBusCoachTram,M,490014195M,Wandsworth Town Hall,51.457874,-0.190022
N28,490G00019847,490G00019847,1019847,490G00019847,outbound,Earlsfield,NaptanPublicBusCoachTram,S,490014184S,Southside Shopping Centre,51.455764,-0.192566
N28,490G00015371,490G00015371,1015371,490G00015371,outbound,NA,NaptanPublicBusCoachTram,->W,490015371W,Mapleton Crescent,51.453955,-0.193012
N29,490G000804,490G000804,1013767,490G000804,inbound,Tottenham Court Road,NaptanPublicBusCoachTram,C,490013767C,Trafalgar Sq / Charing Cross Stn,51.508255,-0.127343
N29,490G00135B,490G00135B,1000135,940GZZLULSQ,inbound,Tottenham Court Road,NaptanPublicBusCoachTram,L,490000135A,Leicester Square Station,51.510548,-0.128474
N29,490G00004695,490G00004695,1004695,490G00004695,inbound,Warren Street,NaptanPublicBusCoachTram,M,490004695N,Cambridge Circus,51.512512,-0.128711
N29,490G00019157,490G00019157,1019157,490G00019157,inbound,Warren Street Or Holborn,NaptanPublicBusCoachTram,A,490004695A,Denmark Street,51.514337,-0.129803
N29,490G00235C,490G00235C,1000235,HUBTCR,inbound,Warren Street Station,NaptanPublicBusCoachTram,C,490000235C,Tottenham Court Road Station,51.517674,-0.131541
N29,490G00089B,490G00089B,1000089,940GZZLUGDG,inbound,Camden Town Or Kings Cross,NaptanPublicBusCoachTram,A,490000089A,Goodge Street Station,51.521129,-0.135046
N29,490G00252X,490G00252X,1000252,940GZZLUWRR,inbound,Camden Town Or Kings Cross,NaptanPublicBusCoachTram,X,490000252X,Warren Street Station,51.524111,-0.137649
N29,490G000850,490G000850,1015042,490G000850,inbound,Camden Town,NaptanPublicBusCoachTram,S,490000252S,Hampstead Road / Drummond Street,51.525944,-0.138684
N29,490G00010158,490G00010158,1010158,490G00010158,inbound,"Hampstead Heath, Archway Or Finsbury Park",NaptanPublicBusCoachTram,J,490010158N,Robert Street,51.527366,-0.138741
N29,490G00152G,490G00152G,1000152,940GZZLUMTC,inbound,"Chalk Farm, Holloway Or Kentish Town",NaptanPublicBusCoachTram,A,490000152A,Mornington Crescent Station,51.534029,-0.13932
N29,490G000437,490G000437,1004714,490G000437,inbound,Hampstead Heath Or Finsbury Park,NaptanPublicBusCoachTram,J,490004714J,Camden High Street,51.536513,-0.140574
N29,490G00036N,490G00036N,1000036,940GZZLUCTN,inbound,Finsbury Park Or Kentish Town,NaptanPublicBusCoachTram,Y,490015041Y,Camden Town Station,51.537938,-0.141929
N29,490G00019166,490G00019166,1019166,490G00019166,inbound,Finsbury Park Or Caledonian Road,NaptanPublicBusCoachTram,N,490000036N,Camden Town / Camden Road,51.540369,-0.140417
N29,490G01045G,490G01045G,1001045,910GCMDNRD,inbound,Finsbury Park Or Caledonian Road,NaptanPublicBusCoachTram,G,490001045G,Camden Road Station,51.541245,-0.138968
N29,490G00012455,490G00012455,1012455,490G00012455,inbound,Finsbury Park,NaptanPublicBusCoachTram,E,490012455E,St Pancras Way,51.543168,-0.137174
N29,490G00011616,490G00011616,1011616,490G00011616,inbound,Finsbury Park,NaptanPublicBusCoachTram,->E,490011616E,Murray Street,51.544268,-0.135658
N29,490G00011887,490G00011887,1011887,490G00011887,inbound,Finsbury Park,NaptanPublicBusCoachTram,E,490011887N,Sandall Road,51.545525,-0.133876
N29,490G00019170,490G00019170,1019170,490G00019170,inbound,Finsbury Park,NaptanPublicBusCoachTram,F,490004715E,Torriano Avenue,51.54674,-0.132225
N29,490G00004278,490G00004278,1004278,490G00004278,inbound,Finsbury Park,NaptanPublicBusCoachTram,NA,490004278N,Brecknock Road,51.549451,-0.128523
N29,490G00015052,490G00015052,1015052,490G00015052,inbound,Finsbury Park,NaptanPublicBusCoachTram,H,490015052N,Hilldrop Road,51.551084,-0.126609
N29,490G00007614,490G00007614,1007614,490G00007614,inbound,Finsbury Park,NaptanPublicBusCoachTram,NA,490007614N,Hillmarton Road,51.553282,-0.124038
N29,490G00004971,490G00004971,1004971,490G00004971,inbound,"Archway, Hornsey Or Finsbury Park",NaptanPublicBusCoachTram,L,490004971N,Chambers Road,51.554967,-0.122584
N29,490G00008296,490G00008296,1008296,490G00008296,inbound,Finsbury Park,NaptanPublicBusCoachTram,NA,490008296C,Holloway / Nags Head,51.557279,-0.120368
N29,490G00019152,490G00019152,1019152,490G00019152,inbound,Finsbury Park Or Hornsey Rise,NaptanPublicBusCoachTram,H,490008296H,Seven Sisters Road / Nags Head,51.558567,-0.118281
N29,490G00008367,490G00008367,1008367,490G00008367,inbound,Finsbury Park Or Hornsey Rise,NaptanPublicBusCoachTram,NP,490008367J,Hornsey Road,51.559807,-0.11595
N29,490G00006272,490G00006272,1006272,490G00006272,inbound,Manor House Or Highbury,NaptanPublicBusCoachTram,NT,490006272E,Durham Road,51.562082,-0.110936
N29,490G00006891,490G00006891,1006891,490G00006891,inbound,Manor House Or Highbury Corner,NaptanPublicBusCoachTram,X,490000083X,Fonthill Road,51.563167,-0.107948
N29,490G00083R,490G00083R,1000083,HUBFPK,inbound,Manor House Or Highbury Corner,NaptanPublicBusCoachTram,R,490000083R,Finsbury Park Station,51.564003,-0.10624
N29,490G000858,490G000858,1015078,HUBFPK,inbound,"Wood Green, Tottenham Or Stamford Hill",NaptanPublicBusCoachTram,L,490015078L,Finsbury Park / Blackstock Road,51.565469,-0.103481
N29,490G00003208,490G00003208,1003208,490G00003208,inbound,"Wood Green, Tottenham Or Stamford Hill",NaptanPublicBusCoachTram,Q,490003208E,Alexandra Grove,51.567998,-0.099753
N29,490G000730,490G000730,1011748,490G000730,inbound,West Green Road Or Turnpike Lane,NaptanPublicBusCoachTram,A,490000142A,Manor House Station  / Woodberry Grove,51.571317,-0.096469
N29,490G00011743,490G00011743,1011743,490G00011743,inbound,Tottenham Or Wood Green,NaptanPublicBusCoachTram,HD,490011743HD,Rowley Gardens,51.572978,-0.097396
N29,490G00006574,490G00006574,1006574,490G00006574,inbound,West Green Or Wood Green,NaptanPublicBusCoachTram,HE,490008082HE,Endymion Road,51.575181,-0.098501
N29,490G01139HO,490G01139HO,1001139,910GHRGYGL,inbound,West Green Or Wood Green,NaptanPublicBusCoachTram,HF,490001139HF,Harringay Green Lanes Station,51.577219,-0.098835
N29,490G00009719,490G00009719,1009719,490G00009719,inbound,West Green Or Wood Green,NaptanPublicBusCoachTram,HG,490009719HG,Mattison Road,51.579997,-0.09934
N29,490G00012434,490G00012434,1012434,490G00012434,inbound,West Green Or Wood Green,NaptanPublicBusCoachTram,HH,490012434HH,St Ann's Road,51.581738,-0.099714
N29,490G00003916,490G00003916,1003916,490G00003916,inbound,Palmers Green Or Wood Green,NaptanPublicBusCoachTram,HJ,490003916HJ,Beresford Road,51.584047,-0.100123
N29,490G00006728,490G00006728,1006728,490G00006728,inbound,Wood Green,NaptanPublicBusCoachTram,V,490006728N,Falkland Road,51.586751,-0.10105
N29,490G00241M,490G00241M,1000241,940GZZLUTPN,inbound,Crouch End and Wood Green,NaptanPublicBusCoachTram,U,490015475U,Turnpike Lane Station,51.589237,-0.102462
N29,490G000835,490G000835,1014669,490G000835,inbound,Palmers Green,NaptanPublicBusCoachTram,O,490000241O,Coleraine Road,51.591513,-0.104706
N29,490G00009469,490G00009469,1009469,490G00009469,inbound,"Bounds Green, Edmonton Or Palmers Green",NaptanPublicBusCoachTram,J,490009461J,Wood Green Shopping City,51.594096,-0.108193
N29,490G00275D,490G00275D,1000275,940GZZLUWOG,inbound,Bounds Green Or Palmers Green,NaptanPublicBusCoachTram,H,490015567H,Wood Green Station,51.596588,-0.109952
N29,490G00007797,490G00007797,1007797,490G00007797,inbound,Palmers Green,NaptanPublicBusCoachTram,BP,490007797N,Haringey Civic Centre,51.599975,-0.111429
N29,490G00010274,490G00010274,1010274,490G00010274,inbound,Palmers Green Or Southgate,NaptanPublicBusCoachTram,BQ,490010274N,Nightingale Road,51.602687,-0.112298
N29,490G00009709,490G00009709,1009709,490G00009709,inbound,Palmers Green Or Southgate,NaptanPublicBusCoachTram,BR,490012152N,Arcadian Gardens,51.605743,-0.111666
N29,490G00003875,490G00003875,1003875,490G00003875,inbound,"Arnos Grove, Southgate Or Winchmore Hill",NaptanPublicBusCoachTram,BS,490003875N,Berkshire Gardens,51.609164,-0.110196
N29,490G00010333,490G00010333,1010333,490G00010333,inbound,"Winchmore Hill, Southgate Or Finchley",NaptanPublicBusCoachTram,T,490010333T,Tottenhall Road,51.611045,-0.109742
N29,490G00015331,490G00015331,1015331,490G00015331,inbound,Southgate Or Winchmore Hill,NaptanPublicBusCoachTram,L,490015399L,North Circular Road,51.613294,-0.109851
N29,490G00004486,490G00004486,1004486,490G00004486,inbound,Southgate Or Winchmore Hill,NaptanPublicBusCoachTram,J,490004486J,Broomfield Lane,51.614993,-0.10978
N29,490G000696,490G000696,1010736,490G000696,inbound,Winchmore Hill,NaptanPublicBusCoachTram,G,490010736G,Palmers Green / the Triangle,51.617045,-0.109334
N29,490G00009248,490G00009248,1009248,490G00009248,inbound,Edmonton Green Or Enfield Town,NaptanPublicBusCoachTram,C,490009248C,Lodge Drive,51.619483,-0.107167
N29,490G00004196,490G00004196,1004196,490G00004196,inbound,Edmonton Green Or Enfield Town,NaptanPublicBusCoachTram,->N,490004196N,Bourne Hill,51.622764,-0.104877
N29,490G00011855,490G00011855,1011855,490G00011855,inbound,Enfield Town,NaptanPublicBusCoachTram,NA,490011855N,St Monica's Church,51.624073,-0.10241
N29,490G00009764,490G00009764,1009764,490G00009764,inbound,Enfield Town,NaptanPublicBusCoachTram,->N,490009764N,Meadowcroft Road,51.624823,-0.100949
N29,490G00003653,490G00003653,1003653,490G00003653,inbound,Enfield Town,NaptanPublicBusCoachTram,N,490006812N,Woodberry Avenue,51.627653,-0.098562
N29,490G00014755,490G00014755,1014755,490G00014755,inbound,Enfield Town,NaptanPublicBusCoachTram,P,490014755N,Highfield Road,51.62882,-0.097921
N29,490G000763,490G000763,1012612,490G000763,inbound,Enfield Town,NaptanPublicBusCoachTram,R,490012612C,Station Road,51.631263,-0.096041
N29,490G00006513,490G00006513,1006513,490G00006513,inbound,Enfield Town Or Southgate,NaptanPublicBusCoachTram,S,490012135N,Shrubbery Gardens,51.634685,-0.094106
N29,490G00007438,490G00007438,1007438,490G00007438,inbound,Enfield Town or Southgate,NaptanPublicBusCoachTram,T,490007438S2,Green Dragon Lane,51.636176,-0.091269
N29,490G00012220,490G00012220,1012220,490G00012220,inbound,Enfield Town,NaptanPublicBusCoachTram,U,490012220N,Solna Road,51.635894,-0.086079
N29,490G00005306,490G00005306,1005306,490G00005306,inbound,Enfield Town,NaptanPublicBusCoachTram,V,490015284W,Church Street,51.636322,-0.082549
N29,490G00019747,490G00019747,1019747,490G00019747,inbound,Enfield Town Or the Ridgeway,NaptanPublicBusCoachTram,W,490005306N,Bush Hill Road,51.637464,-0.080882
N29,490G00005549,490G00005549,1005549,490G00005549,inbound,Enfield Town,NaptanPublicBusCoachTram,H,490005549N,Conifer Gardens,51.639454,-0.079946
N29,490G00011857,490G00011857,1011857,490G00011857,inbound,Enfield Town Or The Ridgeway,NaptanPublicBusCoachTram,J,490011857N,St Stephen's Church,51.641929,-0.079552
N29,490G00004650,490G00004650,1004650,490G00004650,inbound,Chase Farm Hospital,NaptanPublicBusCoachTram,K,490004650N,Bush Hill,51.644257,-0.081145
N29,490G00010760,490G00010760,1010760,490G00010760,inbound,Chase Farm Hospital,NaptanPublicBusCoachTram,L,490010760N,Park Crescent,51.64666,-0.080147
N29,490G00004904,490G00004904,1004904,490G00004904,inbound,Chase Farm Hospital Or Oakwood,NaptanPublicBusCoachTram,Y,490004904Y,Cecil Road / St Annes School,51.649798,-0.080159
N29,490G00006586,490G00006586,1006586,490G00006586,inbound,"Chase Farm Hospital, Oakwood Or Winchmore Hill",NaptanPublicBusCoachTram,W,490006586W,Enfield Town / Cecil Road,51.650602,-0.081455
N29,490G00009222,490G00009222,1009222,490G00009222,inbound,NA,NaptanPublicBusCoachTram,NA,490009222E,Little Park Gardens,51.652944,-0.086112
N29,490G00009222,490G00009222,1009222,490G00009222,outbound,"Bush Hill Park, Palmers Green Or Waltham Cross",NaptanPublicBusCoachTram,A,490009222A,Little Park Gardens,51.652699,-0.086498
N29,490G00006587,490G00006587,1006587,490G00006587,outbound,Bush Hill Park Or Winchmore Hill,NaptanPublicBusCoachTram,C,490006587C,Enfield Town / Church Street,51.652258,-0.08432
N29,490G000505,490G000505,1006588,490G000505,outbound,"Bush Hill Park, Edmonton Green Or Winchmore Hill",NaptanPublicBusCoachTram,R,490006588R,Enfield Town / Genotin Road,51.651666,-0.079458
N29,490G00004904,490G00004904,1004904,490G00004904,outbound,"Bush Hill Park, Edmonton Green Or Winchmore Hill",NaptanPublicBusCoachTram,T,490009169S,Cecil Road / St Annes School,51.649039,-0.079887
N29,490G00010760,490G00010760,1010760,490G00010760,outbound,Edmonton Green Or Winchmore Hill,NaptanPublicBusCoachTram,A,490010760S,Park Crescent,51.646223,-0.080382
N29,490G00004650,490G00004650,1004650,490G00004650,outbound,Edmonton Green Or Palmers Green,NaptanPublicBusCoachTram,B,490004650S,Bush Hill,51.64408,-0.080762
N29,490G00011857,490G00011857,1011857,490G00011857,outbound,Edmonton Green Or Palmers Green,NaptanPublicBusCoachTram,C,490011857S,St Stephen's Church,51.641368,-0.078795
N29,490G00005549,490G00005549,1005549,490G00005549,outbound,Edmonton Green Or Palmers Green,NaptanPublicBusCoachTram,D,490005549S,Conifer Gardens,51.638617000000004,-0.079937
N29,490G00005306,490G00005306,1005306,490G00005306,outbound,Edmonton Green Or Palmers Green,NaptanPublicBusCoachTram,A,490005306S,Church Street,51.637197,-0.081067
N29,490G00012220,490G00012220,1012220,490G00012220,outbound,Palmers Green,NaptanPublicBusCoachTram,E,490012220W,Solna Road,51.635796,-0.086704
N29,490G00007438,490G00007438,1007438,490G00007438,outbound,Palmers Green,NaptanPublicBusCoachTram,F,490007438S1,Green Dragon Lane,51.635484,-0.091833
N29,490G00006513,490G00006513,1006513,490G00006513,outbound,Palmers Green,NaptanPublicBusCoachTram,H,490006513S,Shrubbery Gardens,51.633773,-0.093899
N29,490G000763,490G000763,1012612,490G000763,outbound,Palmers Green Or Southgate,NaptanPublicBusCoachTram,K,490012612A,Station Road,51.632095,-0.094648
N29,490G00014755,490G00014755,1014755,490G00014755,outbound,Palmers Green,NaptanPublicBusCoachTram,L,490014755S,Highfield Road,51.62882,-0.097921
N29,490G00003653,490G00003653,1003653,490G00003653,outbound,Palmers Green,NaptanPublicBusCoachTram,M,490003653S,Woodberry Avenue,51.627191,-0.098336
N29,490G00009764,490G00009764,1009764,490G00009764,outbound,Wood Green,NaptanPublicBusCoachTram,->S,490009764S,Meadowcroft Road,51.624985,-0.100393
N29,490G00004196,490G00004196,1004196,490G00004196,outbound,Southgate Station Or Wood Green,NaptanPublicBusCoachTram,->S,490004196S,Bourne Hill,51.623099,-0.10443
N29,490G00006974,490G00006974,1006974,490G00006974,outbound,Southgate Station Or Wood Green,NaptanPublicBusCoachTram,Z,490006974Z,Fox Lane,51.621135,-0.105913
N29,490G00009248,490G00009248,1009248,490G00009248,outbound,Southgate Station Or Wood Green,NaptanPublicBusCoachTram,B,490009248B,Lodge Drive,51.61861,-0.107665
N29,490G000696,490G000696,1010736,490G000696,outbound,Wood Green,NaptanPublicBusCoachTram,H,490010736H,Palmers Green / the Triangle,51.616737,-0.109202
N29,490G00004486,490G00004486,1004486,490G00004486,outbound,Wood Green,NaptanPublicBusCoachTram,K,490004486K,Broomfield Lane,51.61516,-0.109556
N29,490G00015331,490G00015331,1015331,490G00015331,outbound,Wood Green,NaptanPublicBusCoachTram,M,490015399S,North Circular Road,51.613201,-0.109638
N29,490G00010333,490G00010333,1010333,490G00010333,outbound,Wood Green,NaptanPublicBusCoachTram,W,490010333W,Tottenhall Road,51.611274,-0.109443
N29,490G00003875,490G00003875,1003875,490G00003875,outbound,Turnpike Lane,NaptanPublicBusCoachTram,BT,490003925S,Berkshire Gardens,51.608418,-0.11027
N29,490G00009709,490G00009709,1009709,490G00009709,outbound,Wood Green Or Turnpike Lane,NaptanPublicBusCoachTram,BU,490009709S,Arcadian Gardens,51.607008,-0.11092
N29,490G00010274,490G00010274,1010274,490G00010274,outbound,Turnpike Lane,NaptanPublicBusCoachTram,BV,490010274S,Nightingale Road,51.603406,-0.111734
N29,490G00004746,490G00004746,1004746,490G00004746,outbound,Wood Green Or Turnpike Lane,NaptanPublicBusCoachTram,BW,490004746S,Canning Crescent,51.601792,-0.112032
N29,490G00007797,490G00007797,1007797,490G00007797,outbound,Turnpike Lane,NaptanPublicBusCoachTram,BY,490007797S,Haringey Civic Centre,51.599955,-0.111271
N29,490G00275D,490G00275D,1000275,940GZZLUWOG,outbound,Turnpike Lane Station,NaptanPublicBusCoachTram,D,490000275D,Wood Green Station,51.59759,-0.110185
N29,490G000971,490G000971,1019962,490G000971,outbound,Turnpike Lane,NaptanPublicBusCoachTram,G,490015567G2,Lordship Lane,51.596631,-0.109243
N29,490G00009461,490G00009461,1009461,490G00009461,outbound,Manor House Or Tottenham,NaptanPublicBusCoachTram,KA,490009461KA,Brampton Park Road,51.593019,-0.106101
N29,490G00241M,490G00241M,1000241,940GZZLUTPN,outbound,Manor House Or Hornsey,NaptanPublicBusCoachTram,M,490000241M,Turnpike Lane Station,51.59084,-0.103666
N29,490G00014465,490G00014465,1014465,490G00014465,outbound,Manor House,NaptanPublicBusCoachTram,Z,490014465Z,West Green Road,51.587932,-0.101232
N29,490G00006728,490G00006728,1006728,490G00006728,outbound,Manor House,NaptanPublicBusCoachTram,H,490006728S,Falkland Road,51.586213,-0.100639
N29,490G00003916,490G00003916,1003916,490G00003916,outbound,Manor House,NaptanPublicBusCoachTram,HZ,490003916S,Beresford Road,51.584708,-0.09985
N29,490G00012434,490G00012434,1012434,490G00012434,outbound,Manor House,NaptanPublicBusCoachTram,HK,490012434HK,St Ann's Road,51.58298,-0.099764
N29,490G00009719,490G00009719,1009719,490G00009719,outbound,Manor House,NaptanPublicBusCoachTram,HN,490011676HN,Mattison Road,51.581013,-0.099384
N29,490G01139HO,490G01139HO,1001139,910GHRGYGL,outbound,Finsbury Park Or Newington Green,NaptanPublicBusCoachTram,HM,490001139HO,Harringay Green Lanes Station,51.577799,-0.098565
N29,490G00006574,490G00006574,1006574,490G00006574,outbound,Finsbury Park Or Newington Green,NaptanPublicBusCoachTram,HB,490006574HB,Endymion Road,51.575972,-0.098454
N29,490G00011743,490G00011743,1011743,490G00011743,outbound,Finsbury Park Or Newington Green,NaptanPublicBusCoachTram,HC,490011743HC,Rowley Gardens,51.573002,-0.097236
N29,490G00142A,490G00142A,1000142,940GZZLUMRH,outbound,Finsbury Park,NaptanPublicBusCoachTram,B,490000142B,Manor House Station,51.572159,-0.096795
N29,490G00020010,490G00020010,1020010,490G00020010,outbound,Holloway Nags Head,NaptanPublicBusCoachTram,R,490015076L,Portland Rise,51.569826,-0.097123
N29,490G00003208,490G00003208,1003208,490G00003208,outbound,Holloway Nags Head,NaptanPublicBusCoachTram,P,490003208S,Alexandra Grove,51.567377,-0.100256
N29,490G000858,490G000858,1015078,HUBFPK,outbound,Holloway Nags Head,NaptanPublicBusCoachTram,M,490015078M,Finsbury Park / Blackstock Road,51.565249,-0.103244
N29,490G00083S,490G00083S,1000083,HUBFPK,outbound,Holloway Nags Head,NaptanPublicBusCoachTram,S,490000083S,Finsbury Park Station,51.563744,-0.10638
N29,490G000519,490G000519,1006889,490G000519,outbound,"Holloway, Nags Head",NaptanPublicBusCoachTram,T,490006889Z,Isledon Road,51.562659,-0.107709
N29,490G00003929,490G00003929,1003929,490G00003929,outbound,"Camden Town, Kings Cross Or Tufnell Park",NaptanPublicBusCoachTram,NM,490003929S,Berriman Road,51.559664,-0.110416
N29,490G00013695,490G00013695,1013695,490G00013695,outbound,"Camden Town, Kings Cross Or Tufnell Park",NaptanPublicBusCoachTram,NN,490008368S,Sobell Centre,51.557988,-0.111914
N29,490G00008298,490G00008298,1008298,490G00008298,outbound,Kings Cross Or Camden Town,NaptanPublicBusCoachTram,R,490008298R,Holloway Road,51.556521,-0.115754
N29,490G00004679,490G00004679,1004679,490G00004679,outbound,Camden Town,NaptanPublicBusCoachTram,X,490004679X,Caledonian Road,51.555408,-0.118671
N29,490G00007614,490G00007614,1007614,490G00007614,outbound,Camden Town,NaptanPublicBusCoachTram,M,490008230S,Hillmarton Road,51.553663,-0.122565
N29,490G00015052,490G00015052,1015052,490G00015052,outbound,Camden Town,NaptanPublicBusCoachTram,A,490015052S,Hilldrop Road,51.550948,-0.126543
N29,490G00004278,490G00004278,1004278,490G00004278,outbound,Camden Town,NaptanPublicBusCoachTram,B,490004278S,Brecknock Road,51.54935,-0.128411
N29,490G00004715,490G00004715,1004715,490G00004715,outbound,Euston Or Warren Street,NaptanPublicBusCoachTram,C,490004715W,Camden Park Road,51.547061,-0.131476
N29,490G00011887,490G00011887,1011887,490G00011887,outbound,Camden Town,NaptanPublicBusCoachTram,D,490011887W,Sandall Road,51.545988,-0.13302
N29,490G00011616,490G00011616,1011616,490G00011616,outbound,Euston Or Warren Street Station,NaptanPublicBusCoachTram,->W,490011616W,Murray Street,51.544132,-0.135591
N29,490G01045G,490G01045G,1001045,910GCMDNRD,outbound,Euston Or Tottenham Court Road,NaptanPublicBusCoachTram,F,490001045F,Camden Road Station,51.542324,-0.137828
N29,490G00036N,490G00036N,1000036,940GZZLUCTN,outbound,Great Portland St Or Tottenham Court Road,NaptanPublicBusCoachTram,S,490000036S,Camden Town Station,51.539799,-0.141349
N29,490G00011168,490G00011168,1011168,490G00011168,outbound,Warren Street Station,NaptanPublicBusCoachTram,V,490011168S2,Pratt Street,51.537162,-0.139524
N29,490G00152G,490G00152G,1000152,940GZZLUMTC,outbound,Warren Street Station,NaptanPublicBusCoachTram,C,490000152C,Mornington Crescent Station,51.533443,-0.138623
N29,490G00012158,490G00012158,1012158,490G00012158,outbound,Great Portland Street Or Tottenham Court Road,NaptanPublicBusCoachTram,W,490012158S,Silverdale,51.530745,-0.138603
N29,490G00002319,490G00002319,1002319,490G00002319,outbound,Great Portland Street Or Tottenham Court Road,NaptanPublicBusCoachTram,K,490010158S,William Road,51.527066,-0.138523
N29,490G00015047,490G00015047,1015047,490G00015047,outbound,Baker Street Or Tottenham Court Road,NaptanPublicBusCoachTram,U,490015042U,Euston Road,51.52557,-0.138368
N29,490G000343,490G000343,1002121,490G000343,outbound,Leicester Square Or Oxford Circus,NaptanPublicBusCoachTram,N,490002121ZT,Capper Street,51.522567,-0.136083
N29,490G00089B,490G00089B,1000089,940GZZLUGDG,outbound,Leicester Square Or Oxford Circus,NaptanPublicBusCoachTram,D,490005084Z,Goodge Street Station,51.520595,-0.134232
N29,490G000346,490G000346,1002124,490G000346,outbound,Leicester Square Or Oxford Circus,NaptanPublicBusCoachTram,B,490002124ZZ,Stephen Street,51.518071,-0.131582
N29,490G00004695,490G00004695,1004695,490G00004695,outbound,"Piccadilly Circus, Parliament Sq. Or Waterloo",NaptanPublicBusCoachTram,D,490004695D,Cambridge Circus,51.513411,-0.129207
N29,490G00135B,490G00135B,1000135,940GZZLULSQ,outbound,Waterloo Or Westminster,NaptanPublicBusCoachTram,J,490000135B,Leicester Square Station,51.511589,-0.128331
N29,490G00016161,490G00016161,1016161,490G00016161,outbound,Waterloo Or Westminster,NaptanPublicBusCoachTram,K,490016161S,St Martin's Place,51.509846,-0.127869
N29,490G000804,490G000804,1013767,490G000804,outbound,Westminster,NaptanPublicBusCoachTram,D,490013767D,Trafalgar Square / Charing Cross Stn,51.508188,-0.127058
N3,490G01036EB,490G01036EB,1001036,910GBROMLYN,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,D,490001036D,Bromley North Station,51.408247,0.016371
N3,490G00008665,490G00008665,1008665,490G00008665,inbound,"Beckenham, Bromley Common Or Hayes",NaptanPublicBusCoachTram,T,490008665T,Bromley Civic Centre,51.405309,0.018801
N3,490G00006507,490G00006507,1006507,490G00006507,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,W,4900006507W,Bromley High Street / the Mall,51.401968,0.015937
N3,490G01037U,490G01037U,1001037,910GBROMLYS,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,Y,490001037X,Bromley South Station,51.400656,0.016943
N3,490G00012775,490G00012775,1012775,490G00012775,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,K,4900012775K,St Mark's Church,51.398582,0.016205
N3,490G00011304,490G00011304,1011304,490G00011304,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,L,490011304L,Queen Anne Avenue,51.397519,0.013196
N3,490G00004897,490G00004897,1004897,490G00004897,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,H,490004897W,Cumberland Road,51.395398,0.008431
N3,490G00004376,490G00004376,1004376,490G00004376,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,J,490004376W,Broadoaks Way,51.39346,0.004465
N3,490G00003644,490G00003644,1003644,490G00003644,inbound,Beckenham Or Hayes,NaptanPublicBusCoachTram,K,490003644W,Westmoreland Road / Barnfield Wood Road,51.392225,9.33e-4
N3,490G00004224,490G00004224,1004224,490G00004224,inbound,Beckenham Junction,NaptanPublicBusCoachTram,PP,490004224N,Brabourne Rise,51.395545,-0.003379
N3,490G00008844,490G00008844,1008844,490G00008844,inbound,Beckenham Junction,NaptanPublicBusCoachTram,PQ,490008844N,Hayes Lane / Kingswood Road,51.396923,-0.004526
N3,490G00006029,490G00006029,1006029,490G00006029,inbound,Beckenham Junction,NaptanPublicBusCoachTram,PR,490006029N,Den Close,51.398208,-0.006569
N3,490G00011958,490G00011958,1011958,490G00011958,inbound,Beckenham Or Elmers End,NaptanPublicBusCoachTram,PS,490011958W,Scotts Lane,51.399059,-0.009594
N3,490G00008674,490G00008674,1008674,490G00008674,inbound,Beckenham Or Elmers End,NaptanPublicBusCoachTram,PT,490008674W,Kenwood Drive,51.399287,-0.013466
N3,490G00013296,490G00013296,1013296,490G00013296,inbound,Beckenham Junction,NaptanPublicBusCoachTram,PU,490013296N,The Chinese Garage,51.39971,-0.018293
N3,490G00010668,490G00010668,1010668,490G00010668,inbound,Beckenham Junction,NaptanPublicBusCoachTram,PV,490010668N,Overbury Avenue,51.402166,-0.018848
N3,490G00004975,490G00004975,1004975,490G00004975,inbound,Beckenham Junction,NaptanPublicBusCoachTram,M,490004975N1,Chancery Lane,51.405699,-0.01986
N3,490G00012691,490G00012691,1012691,490G00012691,inbound,Elmers End Or Penge,NaptanPublicBusCoachTram,F,490012691F,Bromley Road / St George's Church,51.408666,-0.024635
N3,490G00009580,490G00009580,1009580,490G00009580,inbound,Elmers End Or Penge,NaptanPublicBusCoachTram,H,490009580H,Manor Road,51.408012,-0.02531
N3,490G00003740,490G00003740,1003740,490G00003740,inbound,Elmers End Or Penge,NaptanPublicBusCoachTram,K,490003740K,Beckenham High Street / Kelsey Square,51.406728,-0.028098
N3,490G00003744,490G00003744,1003744,490G00003744,inbound,Lower Sydenham,NaptanPublicBusCoachTram,R,490003744R,Beckenham High Street / War Memorial,51.406729,-0.031318
N3,490G00015349,490G00015349,1015349,490G00015349,inbound,Penge,NaptanPublicBusCoachTram,BP,490015349BF,Hayne Road,51.407884,-0.03587
N3,490G01071A,490G01071A,1001071,910GCLOCKHS,inbound,Penge,NaptanPublicBusCoachTram,BN,490001071A,Clock House Station,51.408664,-0.039489
